Gap	Count	Annotation							
186.425	45063	NA	FALSE						
186.45	29465	NA	FALSE						
186.475	19544	NA	FALSE						
186.5	25028	NA	FALSE						
186.525	33160	NA	FALSE						
186.55	55852	NA	FALSE						
186.575	105656	NA	TRUE						
186.6	112009	NA	TRUE						
186.625	69126	NA	TRUE						
186.65	37321	NA	FALSE						
186.675	25214	NA	FALSE						
186.7	20624	NA	FALSE						
186.725	25302	NA	FALSE						
186.75	45442	NA	FALSE						
186.775	35248	NA	FALSE						
186.8	21307	NA	FALSE						
186.825	20877	NA	FALSE						
186.85	19870	NA	FALSE						
186.875	15397	NA	FALSE						
186.9	21939	NA	FALSE						
186.925	25289	NA	FALSE						
186.95	21574	NA	FALSE						
186.975	22338	NA	FALSE						
187	42774	NA	FALSE						
187.025	72191	NA	TRUE						
187.05	119144	NA	TRUE						
187.075	227463	NA	TRUE						
187.1	222437	NA	TRUE						
187.125	141192	NA	TRUE						
187.15	76554	NA	TRUE						
187.175	46640	NA	FALSE						
187.2	25013	NA	FALSE						
187.225	21108	NA	FALSE						
187.25	25006	NA	FALSE						
187.275	20393	NA	FALSE						
187.3	14574	NA	FALSE						
187.325	18419	NA	FALSE						
187.35	19710	NA	FALSE						
187.375	20162	NA	FALSE						
187.4	31660	NA	FALSE						
187.425	43467	NA	FALSE						
187.45	29390	NA	FALSE						
187.475	19720	NA	FALSE						
187.5	24483	NA	FALSE						
187.525	33304	NA	FALSE						
187.55	54186	NA	FALSE						
187.575	103489	NA	TRUE						
187.6	113862	NA	TRUE						
187.625	68697	NA	TRUE						
187.65	37640	NA	FALSE						
187.675	26034	NA	FALSE						
187.7	20467	NA	FALSE						
187.725	24563	NA	FALSE						
187.75	46290	NA	FALSE						
187.775	37491	NA	FALSE						
187.8	22408	NA	FALSE						
187.825	21512	NA	FALSE						
187.85	19156	NA	FALSE						
187.875	15563	NA	FALSE						
187.9	25041	NA	FALSE						
187.925	26122	NA	FALSE						
187.95	20706	NA	FALSE						
187.975	22532	NA	FALSE						
188	41950	NA	FALSE						
188.025	75714	NA	TRUE						
188.05	123482	NA	TRUE						
188.075	206838	NA	TRUE						
188.1	210184	NA	TRUE						
188.125	156945	NA	TRUE						
188.15	81380	NA	TRUE						
188.175	45384	NA	FALSE						
188.2	26285	NA	FALSE						
188.225	20488	NA	FALSE						
188.25	25340	NA	FALSE						
188.275	21403	NA	FALSE						
188.3	14239	NA	FALSE						
188.325	17471	NA	FALSE						
188.35	19145	NA	FALSE						
188.375	19771	NA	FALSE						
188.4	30557	NA	FALSE						
188.425	43806	NA	FALSE						
188.45	35567	NA	FALSE						
188.475	19229	NA	FALSE						
188.5	25020	NA	FALSE						
188.525	32837	NA	FALSE						
188.55	53572	NA	FALSE						
188.575	100348	NA	TRUE						
188.6	109223	NA	TRUE						
188.625	69164	NA	TRUE						
188.65	38929	NA	FALSE						
188.675	25165	NA	FALSE						
188.7	21175	NA	FALSE						
188.725	24943	NA	FALSE						
188.75	44098	NA	FALSE						
188.775	46234	NA	FALSE						
188.8	22864	NA	FALSE						
188.825	19563	NA	FALSE						
188.85	18519	NA	FALSE						
188.875	15310	NA	FALSE						
188.9	21150	NA	FALSE						
188.925	25858	NA	FALSE						
188.95	22031	NA	FALSE						
188.975	22086	NA	FALSE						
189	41970	NA	FALSE						
189.025	66422	NA	TRUE						
189.05	119478	NA	TRUE						
189.075	205440	NA	TRUE						
189.1	199743	NA	TRUE						
189.125	154862	NA	TRUE						
189.15	83628	NA	TRUE						
189.175	44545	NA	FALSE						
189.2	25602	NA	FALSE						
189.225	20383	NA	FALSE						
189.25	24949	NA	FALSE						
189.275	23519	NA	FALSE						
189.3	14762	NA	FALSE						
189.325	17652	NA	FALSE						
189.35	19400	NA	FALSE						
189.375	21049	NA	FALSE						
189.4	33304	NA	FALSE						
189.425	43144	NA	FALSE						
189.45	33853	NA	FALSE						
189.475	21588	NA	FALSE						
189.5	23489	NA	FALSE						
189.525	31464	NA	FALSE						
189.55	53764	NA	FALSE						
189.575	96071	NA	TRUE						
189.6	107768	NA	TRUE						
189.625	74338	NA	TRUE						
189.65	39457	NA	FALSE						
189.675	27813	NA	FALSE						
189.7	20822	NA	FALSE						
189.725	27308	NA	FALSE						
189.75	43471	NA	FALSE						
189.775	36141	NA	FALSE						
189.8	24991	NA	FALSE						
189.825	20693	NA	FALSE						
189.85	19081	NA	FALSE						
189.875	14888	NA	FALSE						
189.9	20356	NA	FALSE						
189.925	25712	NA	FALSE						
189.95	21224	NA	FALSE						
189.975	23229	NA	FALSE						
190	43798	NA	FALSE						
190.025	65068	NA	TRUE						
190.05	121392	NA	TRUE						
190.075	200580	NA	TRUE						
190.1	201014	NA	TRUE						
190.125	139166	NA	TRUE						
190.15	85231	NA	TRUE						
190.175	50389	NA	FALSE						
190.2	25615	NA	FALSE						
190.225	20351	NA	FALSE						
190.25	24611	NA	FALSE						
190.275	21078	NA	FALSE						
190.3	14416	NA	FALSE						
190.325	16701	NA	FALSE						
190.35	18872	NA	FALSE						
190.375	20180	NA	FALSE						
190.4	31877	NA	FALSE						
190.425	43579	NA	FALSE						
190.45	29597	NA	FALSE						
190.475	20234	NA	FALSE						
190.5	23150	NA	FALSE						
190.525	31359	NA	FALSE						
190.55	53592	NA	FALSE						
190.575	100005	NA	TRUE						
190.6	105564	NA	TRUE						
190.625	70636	NA	TRUE						
190.65	39639	NA	FALSE						
190.675	26732	NA	FALSE						
190.7	20457	NA	FALSE						
190.725	24827	NA	FALSE						
190.75	42973	NA	FALSE						
190.775	36913	NA	FALSE						
190.8	22085	NA	FALSE						
190.825	19964	NA	FALSE						
190.85	18314	NA	FALSE						
190.875	16038	NA	FALSE						
190.9	19673	NA	FALSE						
190.925	24763	NA	FALSE						
190.95	21175	NA	FALSE						
190.975	23416	NA	FALSE						
191	38682	NA	FALSE						
191.025	70980	NA	TRUE						
191.05	125813	NA	TRUE						
191.075	177301	NA	TRUE						
191.1	209469	NA	TRUE						
191.125	147786	NA	TRUE						
191.15	81737	NA	TRUE						
191.175	50117	NA	FALSE						
191.2	26617	NA	FALSE						
191.225	20525	NA	FALSE						
191.25	24888	NA	FALSE						
191.275	22311	NA	FALSE						
191.3	14576	NA	FALSE						
191.325	16265	NA	FALSE						
191.35	18794	NA	FALSE						
191.375	21180	NA	FALSE						
191.4	29620	NA	FALSE						
191.425	43839	NA	FALSE						
191.45	29984	NA	FALSE						
191.475	20126	NA	FALSE						
191.5	23058	NA	FALSE						
191.525	30476	NA	FALSE						
191.55	51724	NA	FALSE						
191.575	101943	NA	TRUE						
191.6	123399	NA	TRUE						
191.625	85979	NA	TRUE						
191.65	39567	NA	FALSE						
191.675	26286	NA	FALSE						
191.7	21095	NA	FALSE						
191.725	24138	NA	FALSE						
191.75	42679	NA	FALSE						
191.775	37304	NA	FALSE						
191.8	22960	NA	FALSE						
191.825	20735	NA	FALSE						
191.85	18749	NA	FALSE						
191.875	17215	NA	FALSE						
191.9	18668	NA	FALSE						
191.925	25448	NA	FALSE						
191.95	21833	NA	FALSE						
191.975	23739	NA	FALSE						
192	36213	"glycan: Heptose,CS 1"	FALSE						
192.025	67121	NA	TRUE						
192.05	121192	NA	TRUE						
192.075	176745	NA	TRUE						
192.1	223540	NA	TRUE						
192.125	150735	NA	TRUE						
192.15	86243	NA	TRUE						
192.175	47329	NA	FALSE						
192.2	26936	NA	FALSE						
192.225	21041	NA	FALSE						
192.25	24712	NA	FALSE						
192.275	21277	NA	FALSE						
192.3	14522	NA	FALSE						
192.325	16581	NA	FALSE						
192.35	18012	NA	FALSE						
192.375	20997	NA	FALSE						
192.4	29361	NA	FALSE						
192.425	44103	NA	FALSE						
192.45	29322	NA	FALSE						
192.475	19425	NA	FALSE						
192.5	24757	NA	FALSE						
192.525	30027	NA	FALSE						
192.55	53705	NA	FALSE						
192.575	98397	NA	TRUE						
192.6	115945	NA	TRUE						
192.625	72827	NA	TRUE						
192.65	40626	NA	FALSE						
192.675	24903	NA	FALSE						
192.7	20164	NA	FALSE						
192.725	24448	NA	FALSE						
192.75	42886	NA	FALSE						
192.775	37254	NA	FALSE						
192.8	22322	NA	FALSE						
192.825	20641	NA	FALSE						
192.85	18665	NA	FALSE						
192.875	16431	NA	FALSE						
192.9	18226	NA	FALSE						
192.925	25109	NA	FALSE						
192.95	21193	NA	FALSE						
192.975	23596	NA	FALSE						
193	38446	NA	FALSE						
193.025	62855	NA	TRUE						
193.05	112508	NA	TRUE						
193.075	184984	NA	TRUE						
193.1	204882	NA	TRUE						
193.125	136932	NA	TRUE						
193.15	87544	NA	TRUE						
193.175	46641	NA	FALSE						
193.2	26236	NA	FALSE						
193.225	21420	NA	FALSE						
193.25	24672	NA	FALSE						
193.275	21369	NA	FALSE						
193.3	15095	NA	FALSE						
193.325	16025	NA	FALSE						
193.35	18669	NA	FALSE						
193.375	19829	NA	FALSE						
193.4	29436	NA	FALSE						
193.425	41725	NA	FALSE						
193.45	31049	NA	FALSE						
193.475	18947	NA	FALSE						
193.5	23155	NA	FALSE						
193.525	30168	NA	FALSE						
193.55	52173	NA	FALSE						
193.575	96425	NA	TRUE						
193.6	120623	NA	TRUE						
193.625	74287	NA	TRUE						
193.65	40081	NA	FALSE						
193.675	25438	NA	FALSE						
193.7	20836	NA	FALSE						
193.725	23855	NA	FALSE						
193.75	42649	NA	FALSE						
193.775	37352	NA	FALSE						
193.8	23620	NA	FALSE						
193.825	21136	NA	FALSE						
193.85	19525	NA	FALSE						
193.875	15030	NA	FALSE						
193.9	18893	NA	FALSE						
193.925	24092	NA	FALSE						
193.95	21831	NA	FALSE						
193.975	22763	NA	FALSE						
194	40605	NA	FALSE						
194.025	63281	NA	TRUE						
194.05	104306	NA	TRUE						
194.075	188837	NA	TRUE						
194.1	217071	NA	TRUE						
194.125	148447	NA	TRUE						
194.15	91630	NA	TRUE						
194.175	49357	NA	FALSE						
194.2	27632	NA	FALSE						
194.225	19904	NA	FALSE						
194.25	23639	NA	FALSE						
194.275	24768	NA	FALSE						
194.3	16088	NA	FALSE						
194.325	16540	NA	FALSE						
194.35	18297	NA	FALSE						
194.375	20199	NA	FALSE						
194.4	29233	NA	FALSE						
194.425	42248	NA	FALSE						
194.45	34633	NA	FALSE						
194.475	20941	NA	FALSE						
194.5	22367	NA	FALSE						
194.525	28720	NA	FALSE						
194.55	51447	NA	FALSE						
194.575	98220	NA	TRUE						
194.6	120372	NA	TRUE						
194.625	76158	NA	TRUE						
194.65	38373	NA	FALSE						
194.675	26454	NA	FALSE						
194.7	21038	NA	FALSE						
194.725	23339	NA	FALSE						
194.75	41387	NA	FALSE						
194.775	44603	NA	FALSE						
194.8	27427	NA	FALSE						
194.825	20278	NA	FALSE						
194.85	16951	NA	FALSE						
194.875	16014	NA	FALSE						
194.9	17449	NA	FALSE						
194.925	24179	NA	FALSE						
194.95	23121	NA	FALSE						
194.975	21673	NA	FALSE						
195	37044	NA	FALSE						
195.025	64522	NA	TRUE						
195.05	100102	NA	TRUE						
195.075	183356	NA	TRUE						
195.1	209113	NA	TRUE						
195.125	167403	NA	TRUE						
195.15	84718	NA	TRUE						
195.175	48713	NA	FALSE						
195.2	30484	NA	FALSE						
195.225	19546	NA	FALSE						
195.25	24223	NA	FALSE						
195.275	22757	NA	FALSE						
195.3	15992	NA	FALSE						
195.325	16261	NA	FALSE						
195.35	18039	NA	FALSE						
195.375	19559	NA	FALSE						
195.4	28411	NA	FALSE						
195.425	43136	NA	FALSE						
195.45	35345	NA	FALSE						
195.475	19653	NA	FALSE						
195.5	22485	NA	FALSE						
195.525	29630	NA	FALSE						
195.55	49878	NA	FALSE						
195.575	93415	NA	TRUE						
195.6	106631	NA	TRUE						
195.625	77157	NA	TRUE						
195.65	40203	NA	FALSE						
195.675	27112	NA	FALSE						
195.7	19931	NA	FALSE						
195.725	23751	NA	FALSE						
195.75	40793	NA	FALSE						
195.775	38931	NA	FALSE						
195.8	24295	NA	FALSE						
195.825	19985	NA	FALSE						
195.85	18202	NA	FALSE						
195.875	15924	NA	FALSE						
195.9	17057	NA	FALSE						
195.925	25573	NA	FALSE						
195.95	21920	NA	FALSE						
195.975	22820	NA	FALSE						
196	36157	NA	FALSE						
196.025	61149	NA	TRUE						
196.05	111155	NA	TRUE						
196.075	190583	NA	TRUE						
196.1	197737	NA	TRUE						
196.125	186644	NA	TRUE						
196.15	89541	NA	TRUE						
196.175	51647	NA	FALSE						
196.2	31738	NA	FALSE						
196.225	19940	NA	FALSE						
196.25	23859	NA	FALSE						
196.275	21269	NA	FALSE						
196.3	15093	NA	FALSE						
196.325	16328	NA	FALSE						
196.35	19347	NA	FALSE						
196.375	19835	NA	FALSE						
196.4	28843	NA	FALSE						
196.425	43883	NA	FALSE						
196.45	31039	NA	FALSE						
196.475	20094	NA	FALSE						
196.5	22674	NA	FALSE						
196.525	30352	NA	FALSE						
196.55	48665	NA	FALSE						
196.575	89660	NA	TRUE						
196.6	104520	NA	TRUE						
196.625	73712	NA	TRUE						
196.65	40808	NA	FALSE						
196.675	27628	NA	FALSE						
196.7	21178	NA	FALSE						
196.725	24324	NA	FALSE						
196.75	39204	NA	FALSE						
196.775	38014	NA	FALSE						
196.8	24167	NA	FALSE						
196.825	21136	NA	FALSE						
196.85	18972	NA	FALSE						
196.875	14636	NA	FALSE						
196.9	17322	NA	FALSE						
196.925	25914	NA	FALSE						
196.95	21757	NA	FALSE						
196.975	22221	NA	FALSE						
197	35623	NA	FALSE						
197.025	58735	NA	TRUE						
197.05	110601	NA	TRUE						
197.075	187745	NA	TRUE						
197.1	198092	NA	TRUE						
197.125	162762	NA	TRUE						
197.15	92694	NA	TRUE						
197.175	53455	NA	FALSE						
197.2	28386	NA	FALSE						
197.225	18953	NA	FALSE						
197.25	23914	NA	FALSE						
197.275	21101	NA	FALSE						
197.3	14584	NA	FALSE						
197.325	16449	NA	FALSE						
197.35	19079	NA	FALSE						
197.375	18174	NA	FALSE						
197.4	27533	NA	FALSE						
197.425	43786	NA	FALSE						
197.45	31019	NA	FALSE						
197.475	19560	NA	FALSE						
197.5	23331	NA	FALSE						
197.525	28889	NA	FALSE						
197.55	47967	NA	FALSE						
197.575	87441	NA	TRUE						
197.6	104681	NA	TRUE						
197.625	74479	NA	TRUE						
197.65	45583	NA	FALSE						
197.675	26594	NA	FALSE						
197.7	20241	NA	FALSE						
197.725	22542	NA	FALSE						
197.75	39490	NA	FALSE						
197.775	37904	NA	FALSE						
197.8	23776	NA	FALSE						
197.825	20086	NA	FALSE						
197.85	18611	NA	FALSE						
197.875	15650	NA	FALSE						
197.9	17648	NA	FALSE						
197.925	25484	NA	FALSE						
197.95	21762	NA	FALSE						
197.975	21572	NA	FALSE						
198	34980	"glycan: Na salt,CS 1"	FALSE						
198.025	61254	NA	TRUE						
198.05	99258	NA	TRUE						
198.075	195934	NA	TRUE						
198.1	234610	NA	TRUE						
198.125	164558	NA	TRUE						
198.15	99804	NA	TRUE						
198.175	60747	NA	TRUE						
198.2	27491	NA	FALSE						
198.225	18753	NA	FALSE						
198.25	23228	NA	FALSE						
198.275	21639	NA	FALSE						
198.3	13885	NA	FALSE						
198.325	16236	NA	FALSE						
198.35	19377	NA	FALSE						
198.375	18877	NA	FALSE						
198.4	25837	NA	FALSE						
198.425	41466	NA	FALSE						
198.45	31003	NA	FALSE						
198.475	19843	NA	FALSE						
198.5	22038	NA	FALSE						
198.525	28282	NA	FALSE						
198.55	46937	NA	FALSE						
198.575	86769	NA	TRUE						
198.6	112175	NA	TRUE						
198.625	75990	NA	TRUE						
198.65	45513	NA	FALSE						
198.675	25807	NA	FALSE						
198.7	20070	NA	FALSE						
198.725	22173	NA	FALSE						
198.75	39187	NA	FALSE						
198.775	37566	NA	FALSE						
198.8	23895	NA	FALSE						
198.825	19140	NA	FALSE						
198.85	18372	NA	FALSE						
198.875	15418	NA	FALSE						
198.9	16639	NA	FALSE						
198.925	24513	NA	FALSE						
198.95	20262	NA	FALSE						
198.975	20162	NA	FALSE						
199	33192	NA	FALSE						
199.025	60457	NA	TRUE						
199.05	105600	NA	TRUE						
199.075	169724	NA	TRUE						
199.1	248787	NA	TRUE						
199.125	179532	NA	TRUE						
199.15	92184	NA	TRUE						
199.175	54370	NA	FALSE						
199.2	28934	NA	FALSE						
199.225	19038	NA	FALSE						
199.25	22218	NA	FALSE						
199.275	21663	NA	FALSE						
199.3	14241	NA	FALSE						
199.325	15618	NA	FALSE						
199.35	18068	NA	FALSE						
199.375	19288	NA	FALSE						
199.4	26365	NA	FALSE						
199.425	40017	NA	FALSE						
199.45	33238	NA	FALSE						
199.475	21042	NA	FALSE						
199.5	21663	NA	FALSE						
199.525	28718	NA	FALSE						
199.55	44930	NA	FALSE						
199.575	88008	NA	TRUE						
199.6	119861	NA	TRUE						
199.625	78158	NA	TRUE						
199.65	42573	NA	FALSE						
199.675	27339	NA	FALSE						
199.7	20713	NA	FALSE						
199.725	22527	NA	FALSE						
199.75	38240	NA	FALSE						
199.775	38179	NA	FALSE						
199.8	26253	NA	FALSE						
199.825	20061	NA	FALSE						
199.85	18117	NA	FALSE						
199.875	15150	NA	FALSE						
199.9	17123	NA	FALSE						
199.925	25954	NA	FALSE						
199.95	21893	NA	FALSE						
199.975	21525	NA	FALSE						
200	33815	NA	FALSE						
200.025	57109	NA	FALSE						
200.05	110794	NA	TRUE						
200.075	185670	NA	TRUE						
200.1	269773	NA	TRUE						
200.125	212342	NA	TRUE						
200.15	94177	NA	TRUE						
200.175	54402	NA	FALSE						
200.2	32561	NA	FALSE						
200.225	19232	NA	FALSE						
200.25	23240	NA	FALSE						
200.275	23343	NA	FALSE						
200.3	14600	NA	FALSE						
200.325	15913	NA	FALSE						
200.35	19254	NA	FALSE						
200.375	17900	NA	FALSE						
200.4	26654	NA	FALSE						
200.425	44131	NA	FALSE						
200.45	34521	NA	FALSE						
200.475	21461	NA	FALSE						
200.5	21956	NA	FALSE						
200.525	28572	NA	FALSE						
200.55	44531	NA	FALSE						
200.575	90087	NA	TRUE						
200.6	145882	NA	TRUE						
200.625	75107	NA	TRUE						
200.65	46831	NA	FALSE						
200.675	27557	NA	FALSE						
200.7	20446	NA	FALSE						
200.725	22029	NA	FALSE						
200.75	37816	NA	FALSE						
200.775	43292	NA	FALSE						
200.8	26556	NA	FALSE						
200.825	19300	NA	FALSE						
200.85	20837	NA	FALSE						
200.875	14878	NA	FALSE						
200.9	16771	NA	FALSE						
200.925	24443	NA	FALSE						
200.95	21327	NA	FALSE						
200.975	21470	NA	FALSE						
201	34087	NA	FALSE						
201.025	53595	NA	FALSE						
201.05	104897	NA	TRUE						
201.075	202645	NA	TRUE						
201.1	272269	NA	TRUE						
201.125	179959	NA	TRUE						
201.15	99664	NA	TRUE						
201.175	56294	NA	FALSE						
201.2	29472	NA	FALSE						
201.225	18897	NA	FALSE						
201.25	22992	NA	FALSE						
201.275	23700	NA	FALSE						
201.3	14374	NA	FALSE						
201.325	15771	NA	FALSE						
201.35	19378	NA	FALSE						
201.375	18987	NA	FALSE						
201.4	26816	NA	FALSE						
201.425	42017	NA	FALSE						
201.45	34505	NA	FALSE						
201.475	22633	NA	FALSE						
201.5	22238	NA	FALSE						
201.525	28318	NA	FALSE						
201.55	44602	NA	FALSE						
201.575	90806	NA	TRUE						
201.6	125721	NA	TRUE						
201.625	76265	NA	TRUE						
201.65	48713	NA	FALSE						
201.675	27600	NA	FALSE						
201.7	20380	NA	FALSE						
201.725	23275	NA	FALSE						
201.75	37508	NA	FALSE						
201.775	41769	NA	FALSE						
201.8	27070	NA	FALSE						
201.825	19246	NA	FALSE						
201.85	21470	NA	FALSE						
201.875	15919	NA	FALSE						
201.9	17398	NA	FALSE						
201.925	25023	NA	FALSE						
201.95	23037	NA	FALSE						
201.975	21768	NA	FALSE						
202	34844	"glycan-NLoss: KDO,CS 1"	FALSE						
202.025	57616	NA	TRUE						
202.05	109050	NA	TRUE						
202.075	200125	NA	TRUE						
202.1	242421	NA	TRUE						
202.125	162980	NA	TRUE						
202.15	97870	NA	TRUE						
202.175	58423	NA	TRUE						
202.2	30634	NA	FALSE						
202.225	19598	NA	FALSE						
202.25	23226	NA	FALSE						
202.275	22734	NA	FALSE						
202.3	16580	NA	FALSE						
202.325	15025	NA	FALSE						
202.35	18425	NA	FALSE						
202.375	19062	NA	FALSE						
202.4	27117	NA	FALSE						
202.425	40613	NA	FALSE						
202.45	33888	NA	FALSE						
202.475	23266	NA	FALSE						
202.5	21839	NA	FALSE						
202.525	28335	NA	FALSE						
202.55	46241	NA	FALSE						
202.575	93698	NA	TRUE						
202.6	118274	NA	TRUE						
202.625	77718	NA	TRUE						
202.65	46622	NA	FALSE						
202.675	27291	NA	FALSE						
202.7	20041	NA	FALSE						
202.725	22202	NA	FALSE						
202.75	36191	NA	FALSE						
202.775	39681	NA	FALSE						
202.8	26458	NA	FALSE						
202.825	19993	NA	FALSE						
202.85	18987	NA	FALSE						
202.875	15943	NA	FALSE						
202.9	17257	NA	FALSE						
202.925	23987	NA	FALSE						
202.95	21544	NA	FALSE						
202.975	20236	NA	FALSE						
203	32210	"glycan-NLoss: KDO,CS 1"	FALSE						
203.025	60964	NA	TRUE						
203.05	105056	NA	TRUE						
203.075	198048	NA	TRUE						
203.1	234280	NA	TRUE						
203.125	163254	NA	TRUE						
203.15	91805	NA	TRUE						
203.175	56958	NA	FALSE						
203.2	29547	NA	FALSE						
203.225	19624	NA	FALSE						
203.25	22496	NA	FALSE						
203.275	22034	NA	FALSE						
203.3	15560	NA	FALSE						
203.325	14805	NA	FALSE						
203.35	18346	NA	FALSE						
203.375	18128	NA	FALSE						
203.4	24756	NA	FALSE						
203.425	40087	NA	FALSE						
203.45	32984	NA	FALSE						
203.475	20186	NA	FALSE						
203.5	21989	NA	FALSE						
203.525	27959	NA	FALSE						
203.55	43932	NA	FALSE						
203.575	92829	NA	TRUE						
203.6	108641	NA	TRUE						
203.625	75755	NA	TRUE						
203.65	47440	NA	FALSE						
203.675	26691	NA	FALSE						
203.7	19529	NA	FALSE						
203.725	21050	NA	FALSE						
203.75	34273	NA	FALSE						
203.775	37945	NA	FALSE						
203.8	25646	NA	FALSE						
203.825	21453	NA	FALSE						
203.85	18811	NA	FALSE						
203.875	15211	NA	FALSE						
203.9	17662	NA	FALSE						
203.925	23213	NA	FALSE						
203.95	21982	NA	FALSE						
203.975	20105	NA	FALSE						
204	31260	NA	FALSE						
204.025	61339	NA	TRUE						
204.05	109488	NA	TRUE						
204.075	175997	NA	TRUE						
204.1	238252	NA	TRUE						
204.125	154983	NA	TRUE						
204.15	101991	NA	TRUE						
204.175	53389	NA	FALSE						
204.2	29572	NA	FALSE						
204.225	20124	NA	FALSE						
204.25	22335	NA	FALSE						
204.275	21250	NA	FALSE						
204.3	15510	NA	FALSE						
204.325	14607	NA	FALSE						
204.35	17450	NA	FALSE						
204.375	17702	NA	FALSE						
204.4	24289	NA	FALSE						
204.425	38706	NA	FALSE						
204.45	33091	NA	FALSE						
204.475	20461	NA	FALSE						
204.5	20889	NA	FALSE						
204.525	27381	NA	FALSE						
