Gap	Count
130.925	41539
134.925	43616
142.925	43998
138.925	44606
182.925	46595
178.925	46665
190.925	42960
186.925	44864
162.925	46947
166.925	51089
174.925	47109
170.925	47940
182.95	39476
178.95	39798
186.95	38837
190.95	37771
166.95	37757
162.95	37825
174.95	40605
170.95	40502
150.95	39409
146.95	43206
154.95	43495
158.95	39996
130.95	49362
134.95	45694
138.95	40968
142.95	43123
246.95	34455
242.95	36250
250.95	33306
254.95	32433
230.95	38603
226.95	39501
234.95	36970
238.95	37109
210.95	40437
214.95	39257
218.95	37626
222.95	40518
194.95	41076
198.95	37199
206.95	40210
202.95	38441
357.9	23997
365.9	23706
333.9	22645
325.9	23884
349.9	22688
341.9	24356
301.9	24266
293.9	24417
317.9	23208
309.9	23601
261.9	23673
269.9	22881
285.9	24392
277.9	24673
91.475	60992
89.475	60045
93.475	60012
95.475	57778
83.475	67124
81.475	69507
85.475	63536
87.475	63819
73.475	68627
75.475	69698
79.475	67155
77.475	69153
65.475	73816
67.475	75538
69.475	72263
71.475	69932
123.475	47355
121.475	49069
127.475	46001
125.475	46688
113.475	49870
115.475	48804
117.475	48247
119.475	49103
107.475	57182
105.475	54563
109.475	51617
111.475	51955
99.475	58974
97.475	56711
101.475	55091
103.475	53536
269.875	27240
261.875	29721
277.875	28924
285.875	27779
301.875	28510
293.875	27504
317.875	28423
309.875	29714
333.875	27938
325.875	27546
341.875	30666
349.875	34450
357.875	31980
365.875	30627
349.925	21217
341.925	19828
333.925	20386
325.925	19077
365.925	20685
357.925	21038
277.925	20499
285.925	21707
261.925	22305
269.925	21871
317.925	19388
309.925	19481
293.925	20245
301.925	18610
309.95	20064
317.95	18240
301.95	22858
293.95	22932
285.95	25853
277.95	27313
261.95	29657
269.95	28434
357.95	17028
365.95	18115
349.95	20271
341.95	18796
325.95	18502
333.95	17960
154.975	58420
158.975	54402
150.975	62527
146.975	65656
142.975	67485
138.975	70465
130.975	81785
134.975	74096
190.975	42624
186.975	40316
178.975	48477
182.975	39456
174.975	46663
170.975	48224
162.975	56280
166.975	49165
222.975	35045
218.975	32583
210.975	35389
214.975	46212
202.975	36414
206.975	33737
194.975	39343
198.975	36715
250.975	35806
254.975	33719
246.975	30874
242.975	30874
234.975	33038
238.975	33179
226.975	36610
230.975	33359
293.975	32689
301.975	31466
317.975	26550
309.975	28030
269.975	32577
261.975	32252
277.975	30390
285.975	33133
357.975	19926
365.975	18278
333.975	23325
325.975	25725
341.975	21513
349.975	20200
358.025	22712
366.025	21567
334.025	21683
326.025	23327
342.025	22208
350.025	21644
302.025	30142
294.025	30883
318.025	25922
310.025	25997
270.025	40811
262.025	46170
286.025	32580
278.025	37306
16.875	54066
16.375	59979
17.875	54710
17.375	62111
18.875	56714
18.375	61363
19.875	45756
19.375	59491
20.875	43776
20.375	60744
21.875	43477
21.375	61399
22.875	60454
22.375	59835
23.875	50699
23.375	57023
24.875	44759
24.375	56297
25.875	45605
25.375	55880
26.875	44032
26.375	57007
27.875	49615
27.375	61627
28.875	47073
28.375	72023
29.875	43439
29.375	67046
30.875	43775
30.375	60370
31.875	44964
31.375	61030
32.75	50360
33.75	45691
35.75	49825
34.75	47359
36.75	44892
37.75	41507
39.75	47435
38.75	41889
40.75	48165
41.75	44738
42.75	39747
43.75	40171
45.75	38925
44.75	39141
46.75	37620
47.75	38087
48.75	39728
49.75	40604
50.75	38443
51.75	38487
53.75	40399
52.75	40401
54.75	39160
55.75	39896
57.75	39997
56.75	38991
59.75	39172
58.75	38923
60.75	39001
61.75	39255
62.75	38251
63.75	39575
65.5	129562
67.5	124933
69.5	122056
71.5	126567
75.5	111916
73.5	116112
79.5	116286
77.5	111693
81.5	113523
83.5	104288
85.5	105507
87.5	97658
91.5	95881
89.5	99198
95.5	91025
93.5	91359
97.5	89600
99.5	85483
101.5	83909
103.5	86145
107.5	79036
105.5	80087
111.5	75076
109.5	76419
113.5	75696
115.5	70296
117.5	67794
119.5	70161
123.5	67652
121.5	68714
125.5	65477
127.5	66724
131.0	152426
135.0	133903
139.0	132006
143.0	123269
147.0	115566
151.0	106337
159.0	98587
155.0	102032
163.0	98835
167.0	89045
175.0	82653
171.0	86574
179.0	78898
183.0	72387
187.0	73261
191.0	67734
195.0	64808
199.0	57785
203.0	55554
207.0	55501
215.0	47665
211.0	51451
219.0	47797
223.0	43403
231.0	38384
227.0	41407
235.0	36305
239.0	37067
243.0	35202
247.0	32197
251.0	30278
255.0	31213
270.0	28160
262.0	29314
286.0	27222
278.0	26650
294.0	26788
302.0	26948
318.0	25665
310.0	27375
326.0	27015
334.0	28144
342.0	27168
350.0	26022
358.0	26051
366.0	23334
239.025	63523
235.025	69196
227.025	75505
231.025	71206
255.025	49668
251.025	51943
247.025	60002
243.025	59502
203.025	105732
207.025	99713
195.025	111477
199.025	105229
219.025	89373
223.025	88041
215.025	87887
211.025	95262
171.025	160192
175.025	164318
167.025	149667
163.025	174630
191.025	125668
187.025	125415
179.025	140582
183.025	130932
139.025	219254
143.025	234119
131.025	253685
135.025	232284
155.025	185646
159.025	201477
147.025	245982
151.025	182337
350.05	26113
342.05	28979
326.05	35148
334.05	30330
366.05	21496
358.05	25148
278.05	65875
286.05	58968
270.05	73081
262.05	87029
310.05	43958
318.05	37002
302.05	46330
294.05	53359
318.075	69403
310.075	73834
302.075	87804
294.075	94930
286.075	107396
278.075	118972
270.075	143585
262.075	163242
358.075	40927
366.075	36289
342.075	50465
350.075	47510
334.075	56521
326.075	64296
107.525	145641
105.525	149609
109.525	145570
111.525	131804
97.525	161847
99.525	171873
103.525	151204
101.525	182712
123.525	116203
121.525	125366
127.525	109031
125.525	114118
115.525	128981
113.525	137600
119.525	130126
117.525	130252
75.525	214059
73.525	394972
77.525	224049
79.525	310208
65.525	312449
67.525	255313
71.525	307562
69.525	251693
91.525	196849
89.525	201626
95.525	168063
93.525	194300
81.525	424388
83.525	225686
87.525	209701
85.525	201061
302.1	165119
294.1	179538
310.1	142314
318.1	139474
262.1	281383
270.1	236103
286.1	204539
278.1	228415
366.1	66144
358.1	77514
334.1	108717
326.1	127744
342.1	95228
350.1	82292
215.05	160555
211.05	161776
219.05	140448
223.05	135709
199.05	184581
195.05	175283
207.05	159016
203.05	183006
243.05	109271
247.05	110149
251.05	97759
255.05	93697
231.05	119952
227.05	132129
235.05	119832
239.05	116544
147.05	345238
151.05	314150
155.05	322040
159.05	278215
131.05	447032
135.05	345770
139.05	348930
143.05	386720
179.05	232594
183.05	210069
191.05	219941
187.05	209890
163.05	394881
167.05	258242
171.05	254807
175.05	243526
179.075	368920
183.075	393170
187.075	393744
191.075	304739
163.075	495472
167.075	401876
171.075	421900
175.075	420639
147.075	638225
151.075	396299
159.075	451474
155.075	425485
135.075	439146
131.075	444837
143.075	432724
139.075	436122
243.075	265904
247.075	170890
255.075	165649
251.075	162572
227.075	208964
231.075	227722
235.075	212381
239.075	180763
215.075	261733
211.075	273794
223.075	228630
219.075	253585
199.075	298068
195.075	320439
203.075	341142
207.075	266274
358.15	227354
326.15	278112
334.15	257188
350.15	235772
342.15	255128
302.15	314216
294.15	301531
310.15	273744
318.15	281377
262.15	279258
270.15	284728
286.15	289129
278.15	291056
270.125	314033
262.125	343161
278.125	289561
286.125	301151
302.125	263933
294.125	278873
310.125	255579
318.125	233189
334.125	192944
326.125	221285
342.125	184008
350.125	155984
358.125	144464
366.125	136178
342.175	260008
350.175	257917
326.175	257046
334.175	267461
358.175	283215
278.175	205774
286.175	228051
270.175	228889
262.175	168585
310.175	252090
318.175	250517
302.175	244643
294.175	221327
318.2	170707
310.2	169122
302.2	162946
294.2	137371
286.2	130741
278.2	117840
262.2	97720
270.2	108951
358.2	229304
342.2	263174
350.2	210292
326.2	199443
334.2	187194
159.1	364123
155.1	351204
147.1	316338
151.1	321879
143.1	306630
139.1	288736
131.1	356456
135.1	273117
191.1	368610
187.1	392780
183.1	383737
179.1	364658
175.1	367160
171.1	410934
167.1	350292
163.1	364759
219.1	348216
223.1	348046
215.1	403424
211.1	373553
203.1	406767
207.1	363272
195.1	367565
199.1	434207
255.1	260263
251.1	292855
243.1	315770
247.1	286948
235.1	323339
239.1	337974
227.1	374545
231.1	338191
77.55	220507
79.55	239764
73.55	235696
75.55	201148
69.55	199563
71.55	221428
65.55	281222
67.55	200929
95.55	219731
93.55	284003
91.55	291229
89.55	245872
85.55	263396
87.55	245618
83.55	244971
81.55	231618
109.55	257480
111.55	244410
105.55	232997
107.55	278699
101.55	348569
103.55	239037
99.55	329020
97.55	235365
125.55	195436
127.55	208175
121.55	238343
123.55	216627
117.55	221421
119.55	209238
113.55	268819
115.55	232701
38.775	52389
39.775	60326
37.775	49851
36.775	56525
35.775	55970
34.775	53457
33.775	56035
32.775	57041
46.775	57243
47.775	49100
44.775	51253
45.775	54978
43.775	50816
42.775	54372
41.775	54168
40.775	69907
55.775	47454
54.775	50007
53.775	60440
52.775	52423
51.775	49532
50.775	57759
48.775	48962
49.775	56777
62.775	45086
63.775	47733
60.775	50893
61.775	47892
59.775	49073
58.775	47529
56.775	52287
57.775	50717
302.225	80907
294.225	74431
310.225	92692
318.225	93476
270.225	55997
262.225	52303
286.225	68191
278.225	59877
358.225	159117
326.225	136422
334.225	111433
342.225	129643
350.225	136023
358.275	45993
326.275	33715
334.275	34355
350.275	41689
342.275	42201
302.275	29125
294.275	30224
310.275	31964
318.275	32076
262.275	30686
270.275	29307
286.275	29131
278.275	31135
131.125	158009
135.125	143159
143.125	171866
139.125	188667
147.125	158206
151.125	181140
159.125	183669
155.125	201633
163.125	200194
167.125	211126
175.125	219434
171.125	231686
183.125	278468
179.125	237491
187.125	253460
191.125	261303
199.125	316342
195.125	292829
203.125	291095
207.125	279438
215.125	354240
211.125	285812
219.125	309589
223.125	342710
227.125	414944
231.125	339068
235.125	343146
239.125	340860
247.125	333515
243.125	387003
255.125	348701
251.125	327335
262.25	32299
270.25	34574
278.25	36682
286.25	38552
302.25	45258
294.25	41778
310.25	48929
318.25	51749
326.25	62705
334.25	59861
342.25	72405
350.25	71560
358.25	91582
117.575	179398
119.575	223978
113.575	224974
115.575	203736
125.575	190939
127.575	216792
121.575	273441
123.575	202635
103.575	155182
101.575	157180
99.575	161540
97.575	154360
109.575	172164
111.575	175353
105.575	206551
107.575	208295
87.575	130012
85.575	128385
83.575	137214
81.575	142447
93.575	147276
95.575	146513
91.575	158463
89.575	140427
71.575	113009
69.575	137447
65.575	98424
67.575	107589
77.575	119468
79.575	121228
75.575	135863
73.575	114103
239.15	235165
235.15	219293
231.15	224973
227.15	209672
251.15	264544
255.15	289284
247.15	245465
243.15	300925
207.15	169697
203.15	160457
199.15	165116
195.15	149998
223.15	198936
219.15	193066
211.15	237170
215.15	188937
175.15	114784
171.15	117752
167.15	116167
163.15	109753
191.15	143830
187.15	136138
183.15	143917
179.15	120583
143.15	89338
139.15	88716
135.15	86610
131.15	77762
155.15	102387
159.15	111183
147.15	97068
151.15	98911
350.3	28545
342.3	27944
326.3	28758
334.3	27441
358.3	27451
286.3	33206
278.3	32600
262.3	32820
270.3	32579
318.3	28244
310.3	29355
294.3	32069
302.3	30564
318.325	29201
310.325	27952
302.325	26711
294.325	27931
278.325	24217
286.325	25652
262.325	24073
270.325	23764
358.325	27832
350.325	28179
342.325	28778
326.325	30838
334.325	30443
294.35	20535
302.35	21618
310.35	19497
318.35	19050
270.35	21306
262.35	23398
278.35	20860
286.35	20153
358.35	23407
334.35	20649
326.35	20685
342.35	22274
350.35	22520
211.175	108120
215.175	114264
223.175	118333
219.175	107194
195.175	85665
199.175	94794
203.175	99324
207.175	96128
247.175	142586
243.175	149568
251.175	150287
255.175	162451
231.175	137274
227.175	175234
239.175	140679
235.175	128223
151.175	59525
147.175	55228
155.175	61281
159.175	61626
131.175	48132
135.175	46339
139.175	49863
143.175	53286
183.175	87395
179.175	89763
187.175	81973
191.175	88549
163.175	67444
167.175	66573
175.175	72275
171.175	66937
179.2	45544
183.2	46170
191.2	48307
187.2	45345
167.2	40288
163.2	42664
0.025	369253
175.2	44193
171.2	40710
147.2	39830
151.2	38035
159.2	40370
155.2	37538
131.2	36441
135.2	38273
143.2	37115
139.2	36870
247.2	89583
243.2	94920
251.2	88421
255.2	97959
227.2	68797
231.2	70288
239.2	82024
235.2	75579
211.2	58645
215.2	65011
219.2	66237
223.2	72027
195.2	54582
199.2	51835
203.2	53226
207.2	57910
358.4	18694
334.4	19489
326.4	21185
350.4	18307
342.4	20129
302.4	26304
294.4	27167
310.4	23733
318.4	22538
270.4	28691
262.4	31569
278.4	27901
286.4	26903
45.8	34119
44.8	34011
47.8	30411
46.8	32052
40.8	30703
41.8	33825
0.1	157999
42.8	33737
43.8	31787
37.8	30961
36.8	32160
38.8	29954
39.8	31274
33.8	31594
32.8	32846
34.8	31010
35.8	32816
61.8	35796
60.8	37691
62.8	34104
63.8	36067
57.8	35645
56.8	36386
58.8	34703
59.8	36471
52.8	32776
53.8	31772
54.8	33338
55.8	32779
48.8	30412
49.8	30906
51.8	32356
50.8	32084
89.6	76373
91.6	78057
93.6	77607
95.6	79704
83.6	71163
81.6	70460
0.05	269131
85.6	72894
87.6	74151
73.6	61703
75.6	65385
77.6	69181
79.6	72680
65.6	59846
67.6	60343
69.6	64029
71.6	62308
123.6	113447
121.6	114852
127.6	112614
125.6	107455
113.6	103875
115.6	99933
117.6	103090
119.6	104487
107.6	93899
105.6	93826
109.6	101612
111.6	96544
99.6	84920
97.6	94589
101.6	87799
103.6	89643
11.45	91266
11.2	43897
11.95	200192
11.7	71300
10.45	88622
10.2	43095
10.95	200285
10.7	70214
0.4	141339
9.45	91333
9.2	47979
9.95	210560
9.7	66383
8.45	86021
8.2	45896
8.95	212002
8.7	72470
15.45	80996
15.2	46697
15.95	324804
15.7	76020
14.45	79645
14.2	46482
14.95	190661
0.275	95520
14.7	71600
13.45	83448
13.2	43666
13.95	196373
13.7	70926
12.45	86883
12.2	44017
12.95	238660
12.7	72181
22.9	58035
22.4	47399
23.9	53851
23.4	46179
20.9	52998
20.4	44540
21.9	61562
21.4	43913
0.2	139572
18.9	61350
18.4	52027
19.9	58826
19.4	48994
16.9	64315
16.4	48794
17.9	68800
17.4	51855
30.9	49345
30.4	42060
31.9	51202
31.4	45709
28.9	48830
28.4	42705
29.9	47654
29.4	41310
26.9	52063
26.4	42633
27.9	50760
27.4	41218
24.9	51778
24.4	42139
25.9	53563
25.4	41923
2.8	51168
2.925	126628
1.725	71239
2.55	116969
2.675	173419
1.6	79920
2.3	79273
1.975	602667
2.425	74415
2.05	330577
2.175	64789
1.85	73373
3.8	51079
3.925	128830
1.225	72701
3.55	110640
3.675	174458
1.1	128199
3.3	71625
1.475	241686
3.425	65030
3.05	258094
3.175	59760
1.35	217412
270.375	25407
5.725	51054
5.6	61289
262.375	27440
5.975	403971
5.85	54420
286.375	24209
278.375	25035
5.1	74737
294.375	22297
5.225	40715
302.375	21703
5.475	187123
0.8	98245
5.35	236885
318.375	19361
310.375	20195
334.375	17126
4.725	52152
4.6	58445
326.375	19133
4.975	369204
4.85	51202
350.375	16695
342.375	18558
4.1	76831
358.375	17398
4.225	39853
0.925	197177
4.475	180944
4.35	147985
7.725	48041
7.6	57194
7.975	399093
7.85	59548
7.1	86037
7.225	38063
7.475	169225
0.55	141403
7.35	153856
6.725	49607
6.6	58217
6.975	452392
6.85	57041
6.1	75235
6.225	39637
6.475	172475
0.675	707654
6.35	268808
342.425	23587
350.425	24053
326.425	24355
334.425	23311
358.425	22440
286.425	31396
278.425	37242
262.425	35051
270.425	50384
310.425	27073
318.425	27588
302.425	26969
294.425	28786
310.45	36791
318.45	37812
302.45	40121
294.45	41432
278.45	49954
286.45	45578
262.45	54746
270.45	52126
358.45	26418
350.45	28307
342.45	31179
334.45	31289
326.45	34266
159.225	41699
155.225	42063
151.225	43794
147.225	46300
143.225	42535
139.225	43723
131.225	45878
135.225	44473
191.225	36080
187.225	37170
183.225	36698
179.225	38701
175.225	38293
171.225	38182
163.225	42076
167.225	38940
219.225	37801
223.225	39285
211.225	35475
215.225	35549
203.225	35431
207.225	34913
195.225	34403
199.225	34397
251.225	47151
255.225	50146
243.225	45703
247.225	47647
239.225	49512
235.225	43179
231.225	40793
227.225	39629
302.475	55465
294.475	57819
310.475	53329
318.475	51942
262.475	54519
270.475	52775
286.475	55460
278.475	55827
358.475	37267
334.475	45553
326.475	51159
342.475	41972
350.475	37979
358.525	39169
334.525	36871
326.525	35688
350.525	39182
342.525	36557
302.525	34461
294.525	30263
310.525	32357
318.525	33692
270.525	31963
262.525	33106
278.525	30013
286.525	30713
67.625	46855
65.625	48634
69.625	46874
71.625	49716
73.625	50066
75.625	48716
77.625	48813
79.625	54938
83.625	49715
81.625	50695
85.625	51090
87.625	53537
89.625	52875
91.625	51465
95.625	51896
93.625	53248
99.625	52408
97.625	53343
101.625	55609
103.625	55109
107.625	55548
105.625	54038
111.625	57911
109.625	55500
113.625	56426
115.625	56896
119.625	67393
117.625	60058
121.625	61435
123.625	65894
125.625	67841
127.625	62689
135.25	41684
131.25	41182
139.25	41454
143.25	41753
151.25	43450
147.25	45943
155.25	46537
159.25	45386
163.25	46899
167.25	49444
175.25	47410
171.25	49598
179.25	46649
183.25	44532
191.25	42466
187.25	43553
195.25	41186
199.25	38477
207.25	37460
203.25	38802
215.25	33749
211.25	36211
219.25	34028
223.25	34702
231.25	32971
227.25	33039
239.25	33020
235.25	32237
247.25	31097
243.25	30641
251.25	31946
255.25	31806
262.5	32250
270.5	38665
278.5	38349
286.5	39998
302.5	46412
294.5	42610
310.5	47849
318.5	49869
326.5	51733
334.5	54471
350.5	50403
342.5	50052
358.5	48982
235.275	36669
239.275	37272
231.275	36256
227.275	38285
251.275	33962
255.275	33012
247.275	33500
243.275	35794
203.275	38396
207.275	42637
199.275	38038
195.275	40026
219.275	37681
223.275	39765
215.275	37074
211.275	37652
171.275	35021
175.275	37263
163.275	34358
167.275	33343
191.275	39482
187.275	36681
183.275	37449
179.275	35443
143.275	29890
139.275	27028
135.275	31233
131.275	26489
155.275	33524
159.275	32542
147.275	31572
151.275	31041
342.55	29204
350.55	30493
326.55	28724
334.55	27385
358.55	30116
286.55	37209
278.55	37741
270.55	40356
262.55	43779
318.55	28875
310.55	31353
294.55	31932
302.55	30215
310.575	40270
318.575	37271
302.575	43771
294.575	47720
286.575	49973
278.575	55954
270.575	63900
262.575	72518
358.575	28596
350.575	31504
342.575	32406
326.575	36103
334.575	34178
105.65	42711
107.65	43409
109.65	42017
111.65	42732
97.65	41710
99.65	43525
101.65	41932
103.65	41787
123.65	43819
121.65	43957
125.65	43829
127.65	45535
113.65	43221
115.65	44627
117.65	42909
119.65	43642
75.65	41702
73.65	39434
79.65	40755
77.65	40673
65.65	40136
67.65	40995
71.65	42166
69.65	41266
91.65	41703
89.65	40808
93.65	41899
95.65	41489
81.65	43040
83.65	41741
85.65	42443
87.65	40292
52.825	33488
53.825	34441
54.825	32190
55.825	32754
48.825	33510
49.825	31826
50.825	32590
51.825	34579
60.825	32878
61.825	30350
63.825	31608
62.825	32035
56.825	37577
57.825	32918
58.825	32744
59.825	33764
37.825	39260
36.825	38222
38.825	37534
39.825	36832
33.825	38897
32.825	38419
34.825	38519
35.825	39732
44.825	35092
45.825	34878
46.825	33092
47.825	34400
40.825	37635
41.825	36137
42.825	39304
43.825	34419
294.6	84900
302.6	76833
318.6	60973
310.6	66606
262.6	134790
270.6	108934
286.6	92161
278.6	98588
358.6	39241
334.6	53419
326.6	61049
350.6	41787
342.6	47622
211.3	30185
215.3	27175
219.3	29112
223.3	31454
199.3	24813
195.3	27771
203.3	27412
207.3	26118
247.3	33317
243.3	32442
251.3	32152
255.3	34068
231.3	29882
227.3	30828
239.3	32051
235.3	30798
151.3	27389
147.3	28735
159.3	25927
155.3	27203
131.3	32445
135.3	30147
143.3	29401
139.3	29932
179.3	26186
183.3	25485
187.3	26165
191.3	25502
167.3	26667
163.3	27961
175.3	25207
171.3	26920
179.325	30618
183.325	30663
187.325	30513
191.325	27287
163.325	33381
167.325	32387
171.325	32883
175.325	32658
151.325	37181
147.325	38414
159.325	34416
155.325	36457
131.325	38575
135.325	38228
143.325	36284
139.325	37188
247.325	23127
243.325	24408
251.325	22490
255.325	26322
227.325	23369
231.325	22715
235.325	28979
239.325	24542
211.325	25311
215.325	26664
219.325	22824
223.325	25495
195.325	27069
199.325	26600
203.325	25384
207.325	25956
358.65	112045
326.65	138739
334.65	130688
342.65	124105
350.65	119020
302.65	162478
294.65	164853
310.65	146815
318.65	140685
270.65	139600
262.65	152657
278.65	150188
286.65	150658
270.625	156591
262.625	160717
286.625	145178
278.625	153069
294.625	138934
302.625	124150
318.625	104805
310.625	117878
334.625	91340
326.625	98850
342.625	85587
350.625	71837
358.625	67008
342.675	133425
350.675	136844
334.675	134548
326.675	125967
358.675	131249
286.675	97446
278.675	96991
270.675	96153
262.675	81416
318.675	119876
310.675	112246
294.675	106214
302.675	109248
318.7	73665
310.7	72914
302.7	74543
294.7	60815
278.7	53983
286.7	56011
262.7	46479
270.7	48611
358.7	104235
342.7	113451
350.7	100288
334.7	85690
326.7	81243
155.35	37750
159.35	35759
147.35	36462
151.35	37264
143.35	35714
139.35	38593
131.35	37730
135.35	37095
191.35	32540
187.35	34352
179.35	34981
183.35	34625
175.35	36216
171.35	38630
167.35	36721
163.35	35262
219.35	30796
223.35	32322
211.35	31831
215.35	31719
203.35	31556
207.35	33223
199.35	31564
195.35	32663
251.35	27878
255.35	26491
247.35	28367
243.35	29596
235.35	29853
239.35	29150
231.35	30433
227.35	30962
79.675	53465
77.675	55822
75.675	56159
73.675	56174
71.675	57902
69.675	58429
65.675	66091
67.675	63350
95.675	44371
93.675	43597
89.675	47127
91.675	45211
85.675	52290
87.675	46164
81.675	51529
83.675	51953
109.675	39546
111.675	38717
105.675	40633
107.675	41539
103.675	41685
101.675	42904
99.675	43619
97.675	42825
125.675	38706
127.675	38761
123.675	38058
121.675	38407
117.675	38453
119.675	38300
113.675	38928
115.675	39064
294.725	39621
302.725	39102
310.725	40309
318.725	44587
270.725	32422
262.725	33157
278.725	35325
286.725	36358
358.725	61143
334.725	51321
326.725	47598
350.725	56886
342.725	54759
358.775	28978
334.775	29809
326.775	30860
342.775	32254
350.775	28983
302.775	35599
294.775	37317
310.775	33948
318.775	36037
262.775	48117
270.775	48094
286.775	39789
278.775	46220
131.375	61625
135.375	60250
139.375	56676
143.375	54567
147.375	53864
151.375	47795
155.375	46033
159.375	43550
163.375	49432
167.375	42148
175.375	38490
171.375	41470
183.375	36971
179.375	36865
191.375	37128
187.375	36185
199.375	33724
195.375	34418
207.375	31390
203.375	31720
211.375	32252
215.375	32662
223.375	32138
219.375	31126
227.375	31217
231.375	32997
235.375	33975
239.375	32242
243.375	32838
247.375	33326
251.375	30056
255.375	29314
270.75	43226
262.75	33941
278.75	33948
286.75	30207
302.75	31186
294.75	30777
318.75	30434
310.75	32849
326.75	30336
334.75	32680
342.75	34927
350.75	35453
358.75	37923
59.85	42989
58.85	43499
56.85	46134
57.85	43474
62.85	40804
63.85	39772
60.85	44097
61.85	41875
50.85	42966
51.85	44220
48.85	44773
49.85	45492
55.85	44457
54.85	45803
53.85	47362
52.85	47345
43.85	49445
42.85	48096
40.85	51715
41.85	50417
47.85	46896
46.85	51481
44.85	48949
45.85	50283
35.85	54375
34.85	53559
32.85	53736
33.85	56351
38.85	54943
39.85	49305
37.85	52596
36.85	51859
119.7	57424
117.7	63197
115.7	62355
113.7	68306
125.7	52432
127.7	53430
121.7	69165
123.7	54934
103.7	79740
101.7	83019
99.7	83665
97.7	83353
111.7	62014
109.7	81102
107.7	123907
105.7	73166
85.7	103168
87.7	99602
81.7	117148
83.7	95826
95.7	84092
93.7	96303
91.7	94900
89.7	88786
71.7	135187
69.7	112945
65.7	123304
67.7	170494
77.7	108654
79.7	109922
73.7	119945
75.7	128931
235.4	33533
239.4	33698
227.4	34089
231.4	36016
255.4	30773
251.4	32106
243.4	33683
247.4	32240
207.4	40223
203.4	43330
199.4	45855
195.4	48780
219.4	36719
223.4	37425
215.4	50956
211.4	44700
175.4	76143
171.4	68971
163.4	82472
167.4	77830
191.4	50767
187.4	53965
183.4	56413
179.4	59511
139.4	83195
143.4	84223
131.4	88274
135.4	88916
155.4	80114
159.4	77516
147.4	86985
151.4	77584
342.8	39647
350.8	36065
334.8	40717
326.8	45923
358.8	33625
286.8	56740
278.8	57753
270.8	56903
262.8	60862
318.8	46365
310.8	48759
302.8	52431
294.8	55444
29.925	87338
29.425	49885
28.925	86291
28.425	51701
31.425	49960
31.925	94036
30.925	96764
30.425	48388
25.925	96312
25.425	51167
24.925	87492
24.425	50589
27.925	96943
27.425	51975
26.925	87685
26.425	51506
21.425	55081
21.925	109939
20.925	119300
20.425	59808
23.925	92475
23.425	54400
22.925	96336
22.425	54843
17.925	116805
17.425	62430
16.925	122336
16.425	57104
19.925	123184
19.425	58451
18.925	130960
18.425	62500
318.825	55160
310.825	53872
294.825	52425
302.825	52807
286.825	46036
278.825	43531
262.825	39760
270.825	42341
358.825	46175
350.825	48441
342.825	48638
334.825	54605
326.825	56001
294.85	33368
302.85	37754
318.85	37700
310.85	38766
262.85	32259
270.85	30208
278.85	31188
286.85	31687
358.85	44642
334.85	43946
326.85	40507
342.85	42545
350.85	42761
211.425	64563
215.425	62312
219.425	57243
223.425	57335
195.425	73304
199.425	69404
207.425	65535
203.425	68108
243.425	48175
247.425	43018
251.425	41949
255.425	40060
227.425	57540
231.425	53196
235.425	49934
239.425	48403
147.425	72603
151.425	71623
155.425	78552
159.425	71400
131.425	52991
135.425	59757
143.425	65909
139.425	61661
179.425	73710
183.425	74702
191.425	74774
187.425	75272
163.425	78377
167.425	79663
171.425	77338
175.425	77420
179.45	49654
183.45	49276
191.45	53170
187.45	52160
163.45	46380
167.45	47854
171.45	47026
175.45	58862
147.45	39939
151.45	42748
159.45	40748
155.45	41999
131.45	37642
135.45	37369
143.45	37730
139.45	36330
243.45	61546
247.45	60191
255.45	58083
251.45	58664
231.45	61051
227.45	64940
239.45	64650
235.45	67163
211.45	59648
215.45	62474
223.45	64913
219.45	62297
199.45	58277
195.45	61591
203.45	58643
207.45	58786
358.9	23835
326.9	23446
334.9	22853
350.9	24208
342.9	23843
294.9	24994
302.9	23644
318.9	23306
310.9	23268
262.9	23076
270.9	24002
286.9	23389
278.9	23678
91.725	91263
89.725	93182
93.725	105639
95.725	97459
81.725	86341
83.725	76385
85.725	90896
87.725	85423
75.725	80271
73.725	69071
79.725	83235
77.725	70017
65.725	67858
67.725	67695
71.725	71542
69.725	68960
123.725	93574
121.725	99242
127.725	102927
125.725	85449
113.725	101365
115.725	94964
117.725	87679
119.725	95570
105.725	99838
107.725	99823
111.725	93317
109.725	102224
99.725	104398
97.725	87497
101.725	89579
103.725	95137
270.875	27611
262.875	28631
286.875	29076
278.875	27194
302.875	28212
294.875	27770
318.875	27575
310.875	28160
326.875	28256
334.875	28085
350.875	30184
342.875	30502
358.875	31548
350.925	20895
342.925	20334
326.925	19887
334.925	20431
358.925	20891
278.925	20803
286.925	21266
270.925	20811
262.925	21418
318.925	18821
310.925	18634
302.925	18390
294.925	20643
310.95	19705
318.95	18784
294.95	23033
302.95	21508
278.95	29065
286.95	24289
262.95	28852
270.95	28411
358.95	16935
342.95	17570
350.95	17733
334.95	17218
326.95	17749
155.475	39351
159.475	38010
151.475	41334
147.475	42831
143.475	42228
139.475	48825
135.475	44539
131.475	45044
187.475	35148
191.475	36005
179.475	35397
183.475	34521
171.475	35792
175.475	35128
163.475	36632
167.475	37003
219.475	42707
223.475	43523
215.475	44016
211.475	39483
207.475	40521
203.475	36225
195.475	35240
199.475	37076
255.475	57606
251.475	48548
